Country,Year,Mentions,Party,President
CAMBODIA,1958,0,Republican,Dwight D Eisenhower
SAUDI ARABIA,1958,0,Republican,Dwight D Eisenhower
SOUTH AFRICA,1958,0,Republican,Dwight D Eisenhower
YUGOSLAVIA,1958,0,Republican,Dwight D Eisenhower
FINLAND,1958,0,Republican,Dwight D Eisenhower
THAILAND,1958,0,Republican,Dwight D Eisenhower
JORDAN,1958,0,Republican,Dwight D Eisenhower
KUWAIT,1958,0,Republican,Dwight D Eisenhower
LITHUANIA,1958,0,Republican,Dwight D Eisenhower
SUDAN,1958,0,Republican,Dwight D Eisenhower
TAIWAN,1958,0,Republican,Dwight D Eisenhower
USA,1959,13,Republican,Dwight D Eisenhower
MEXICO,1959,0,Republican,Dwight D Eisenhower
GREAT BRITAIN,1959,0,Republican,Dwight D Eisenhower
SPAIN,1959,0,Republican,Dwight D Eisenhower
FRANCE,1959,0,Republican,Dwight D Eisenhower
CHINA,1959,0,Republican,Dwight D Eisenhower
CUBA,1959,0,Republican,Dwight D Eisenhower
USSR/RUSSIA,1959,0,Republican,Dwight D Eisenhower
JAPAN,1959,0,Republican,Dwight D Eisenhower
GERMANY,1959,3,Republican,Dwight D Eisenhower
SOUTH KOREA,1959,0,Republican,Dwight D Eisenhower
UK,1959,0,Republican,Dwight D Eisenhower
IRAQ,1959,0,Republican,Dwight D Eisenhower
PHILIPPINES,1959,0,Republican,Dwight D Eisenhower
NICARAGUA,1959,0,Republican,Dwight D Eisenhower
AFGHANISTAN,1959,0,Republican,Dwight D Eisenhower
CANADA,1959,0,Republican,Dwight D Eisenhower
BRAZIL,1959,0,Republican,Dwight D Eisenhower
VENEZUELA,1959,0,Republican,Dwight D Eisenhower
IRAN,1959,0,Republican,Dwight D Eisenhower
TURKEY,1959,0,Republican,Dwight D Eisenhower
PERU,1959,0,Republican,Dwight D Eisenhower
VIETNAM,1959,0,Republican,Dwight D Eisenhower
PANAMA,1959,0,Republican,Dwight D Eisenhower
ITALY,1959,0,Republican,Dwight D Eisenhower
PORTUGAL,1959,0,Republican,Dwight D Eisenhower
CHILE,1959,0,Republican,Dwight D Eisenhower
AUSTRIA,1959,0,Republican,Dwight D Eisenhower
COLOMBIA,1959,0,Republican,Dwight D Eisenhower
NETHERLANDS,1959,0,Republican,Dwight D Eisenhower
DENMARK,1959,0,Republican,Dwight D Eisenhower
ISRAEL,1959,0,Republican,Dwight D Eisenhower
EGYPT,1959,0,Republican,Dwight D Eisenhower
BELGIUM,1959,0,Republican,Dwight D Eisenhower
SWEDEN,1959,0,Republican,Dwight D Eisenhower
COSTA RICA,1959,0,Republican,Dwight D Eisenhower
ARGENTINA,1959,0,Republican,Dwight D Eisenhower
LIBERIA,1959,0,Republican,Dwight D Eisenhower
GREECE,1959,0,Republican,Dwight D Eisenhower
POLAND,1959,0,Republican,Dwight D Eisenhower
BOLIVIA,1959,0,Republican,Dwight D Eisenhower
HONDURAS,1959,0,Republican,Dwight D Eisenhower
INDIA,1959,0,Republican,Dwight D Eisenhower
GENEVA,1959,1,Republican,Dwight D Eisenhower
ECUADOR,1959,0,Republican,Dwight D Eisenhower
PAKISTAN,1959,0,Republican,Dwight D Eisenhower
THE WEST INDIES,1959,0,Republican,Dwight D Eisenhower
LIBYA,1959,0,Republican,Dwight D Eisenhower
NORWAY,1959,0,Republican,Dwight D Eisenhower
PRUSSIA,1959,0,Republican,Dwight D Eisenhower
AUSTRALIA,1959,0,Republican,Dwight D Eisenhower
UKRAINE,1959,0,Republican,Dwight D Eisenhower
HUNGARY,1959,0,Republican,Dwight D Eisenhower
LEBANON,1959,1,Republican,Dwight D Eisenhower
NORTH KOREA,1959,0,Republican,Dwight D Eisenhower
GUATEMALA,1959,0,Republican,Dwight D Eisenhower
HAITI,1959,0,Republican,Dwight D Eisenhower
SWITZERLAND,1959,0,Republican,Dwight D Eisenhower
SYRIA,1959,0,Republican,Dwight D Eisenhower
MOROCCO,1959,0,Republican,Dwight D Eisenhower
THE DOMINICAN REPUBLIC,1959,0,Republican,Dwight D Eisenhower
NEW ZEALAND,1959,0,Republican,Dwight D Eisenhower
PALESTINE,1959,0,Republican,Dwight D Eisenhower
BULGARIA,1959,0,Republican,Dwight D Eisenhower
IRELAND,1959,0,Republican,Dwight D Eisenhower
BOSNIA,1959,0,Republican,Dwight D Eisenhower
ARMENIA,1959,0,Republican,Dwight D Eisenhower
EL SALVADOR,1959,0,Republican,Dwight D Eisenhower
INDONESIA,1959,0,Republican,Dwight D Eisenhower
KOSOVO,1959,0,Republican,Dwight D Eisenhower
LAOS,1959,0,Republican,Dwight D Eisenhower
NIGERIA,1959,0,Republican,Dwight D Eisenhower
YEMEN,1959,0,Republican,Dwight D Eisenhower
CZECHOSLOVAKIA,1959,0,Republican,Dwight D Eisenhower
NORTHERN IRELAND,1959,0,Republican,Dwight D Eisenhower
SOMALIA,1959,0,Republican,Dwight D Eisenhower
URUGUAY,1959,0,Republican,Dwight D Eisenhower
CAMBODIA,1959,0,Republican,Dwight D Eisenhower
SAUDI ARABIA,1959,0,Republican,Dwight D Eisenhower
SOUTH AFRICA,1959,0,Republican,Dwight D Eisenhower
YUGOSLAVIA,1959,0,Republican,Dwight D Eisenhower
FINLAND,1959,0,Republican,Dwight D Eisenhower
THAILAND,1959,0,Republican,Dwight D Eisenhower
JORDAN,1959,0,Republican,Dwight D Eisenhower
KUWAIT,1959,0,Republican,Dwight D Eisenhower
LITHUANIA,1959,0,Republican,Dwight D Eisenhower
SUDAN,1959,0,Republican,Dwight D Eisenhower
TAIWAN,1959,1,Republican,Dwight D Eisenhower
USA,1960,17,Republican,Dwight D Eisenhower
MEXICO,1960,0,Republican,Dwight D Eisenhower
GREAT BRITAIN,1960,0,Republican,Dwight D Eisenhower
SPAIN,1960,0,Republican,Dwight D Eisenhower
FRANCE,1960,0,Republican,Dwight D Eisenhower
CHINA,1960,0,Republican,Dwight D Eisenhower
CUBA,1960,0,Republican,Dwight D Eisenhower
USSR/RUSSIA,1960,3,Republican,Dwight D Eisenhower
JAPAN,1960,1,Republican,Dwight D Eisenhower
GERMANY,1960,0,Republican,Dwight D Eisenhower
SOUTH KOREA,1960,0,Republican,Dwight D Eisenhower
UK,1960,0,Republican,Dwight D Eisenhower
IRAQ,1960,0,Republican,Dwight D Eisenhower
PHILIPPINES,1960,0,Republican,Dwight D Eisenhower
NICARAGUA,1960,0,Republican,Dwight D Eisenhower
AFGHANISTAN,1960,0,Republican,Dwight D Eisenhower
CANADA,1960,0,Republican,Dwight D Eisenhower
BRAZIL,1960,0,Republican,Dwight D Eisenhower
VENEZUELA,1960,0,Republican,Dwight D Eisenhower
IRAN,1960,0,Republican,Dwight D Eisenhower
TURKEY,1960,0,Republican,Dwight D Eisenhower
PERU,1960,0,Republican,Dwight D Eisenhower
VIETNAM,1960,0,Republican,Dwight D Eisenhower
PANAMA,1960,0,Republican,Dwight D Eisenhower
ITALY,1960,0,Republican,Dwight D Eisenhower
PORTUGAL,1960,0,Republican,Dwight D Eisenhower
CHILE,1960,0,Republican,Dwight D Eisenhower
AUSTRIA,1960,0,Republican,Dwight D Eisenhower
COLOMBIA,1960,0,Republican,Dwight D Eisenhower
NETHERLANDS,1960,0,Republican,Dwight D Eisenhower
DENMARK,1960,0,Republican,Dwight D Eisenhower
ISRAEL,1960,0,Republican,Dwight D Eisenhower
EGYPT,1960,0,Republican,Dwight D Eisenhower
BELGIUM,1960,0,Republican,Dwight D Eisenhower
SWEDEN,1960,0,Republican,Dwight D Eisenhower
COSTA RICA,1960,0,Republican,Dwight D Eisenhower
ARGENTINA,1960,0,Republican,Dwight D Eisenhower
LIBERIA,1960,0,Republican,Dwight D Eisenhower
GREECE,1960,0,Republican,Dwight D Eisenhower
POLAND,1960,0,Republican,Dwight D Eisenhower
BOLIVIA,1960,0,Republican,Dwight D Eisenhower
HONDURAS,1960,0,Republican,Dwight D Eisenhower
INDIA,1960,0,Republican,Dwight D Eisenhower
GENEVA,1960,1,Republican,Dwight D Eisenhower
ECUADOR,1960,0,Republican,Dwight D Eisenhower
PAKISTAN,1960,0,Republican,Dwight D Eisenhower
THE WEST INDIES,1960,0,Republican,Dwight D Eisenhower
LIBYA,1960,0,Republican,Dwight D Eisenhower
NORWAY,1960,0,Republican,Dwight D Eisenhower
PRUSSIA,1960,0,Republican,Dwight D Eisenhower
AUSTRALIA,1960,0,Republican,Dwight D Eisenhower
UKRAINE,1960,0,Republican,Dwight D Eisenhower
HUNGARY,1960,0,Republican,Dwight D Eisenhower
LEBANON,1960,0,Republican,Dwight D Eisenhower
NORTH KOREA,1960,0,Republican,Dwight D Eisenhower
GUATEMALA,1960,0,Republican,Dwight D Eisenhower
HAITI,1960,0,Republican,Dwight D Eisenhower
SWITZERLAND,1960,0,Republican,Dwight D Eisenhower
SYRIA,1960,0,Republican,Dwight D Eisenhower
MOROCCO,1960,0,Republican,Dwight D Eisenhower
THE DOMINICAN REPUBLIC,1960,0,Republican,Dwight D Eisenhower
NEW ZEALAND,1960,0,Republican,Dwight D Eisenhower
PALESTINE,1960,0,Republican,Dwight D Eisenhower
BULGARIA,1960,0,Republican,Dwight D Eisenhower
IRELAND,1960,0,Republican,Dwight D Eisenhower
BOSNIA,1960,0,Republican,Dwight D Eisenhower
ARMENIA,1960,0,Republican,Dwight D Eisenhower
EL SALVADOR,1960,0,Republican,Dwight D Eisenhower
INDONESIA,1960,0,Republican,Dwight D Eisenhower
KOSOVO,1960,0,Republican,Dwight D Eisenhower
LAOS,1960,0,Republican,Dwight D Eisenhower
NIGERIA,1960,0,Republican,Dwight D Eisenhower
YEMEN,1960,0,Republican,Dwight D Eisenhower
CZECHOSLOVAKIA,1960,0,Republican,Dwight D Eisenhower
NORTHERN IRELAND,1960,0,Republican,Dwight D Eisenhower
SOMALIA,1960,0,Republican,Dwight D Eisenhower
URUGUAY,1960,0,Republican,Dwight D Eisenhower
CAMBODIA,1960,0,Republican,Dwight D Eisenhower
SAUDI ARABIA,1960,0,Republican,Dwight D Eisenhower
SOUTH AFRICA,1960,0,Republican,Dwight D Eisenhower
YUGOSLAVIA,1960,0,Republican,Dwight D Eisenhower
FINLAND,1960,0,Republican,Dwight D Eisenhower
THAILAND,1960,0,Republican,Dwight D Eisenhower
JORDAN,1960,0,Republican,Dwight D Eisenhower
KUWAIT,1960,0,Republican,Dwight D Eisenhower
LITHUANIA,1960,0,Republican,Dwight D Eisenhower
SUDAN,1960,0,Republican,Dwight D Eisenhower
TAIWAN,1960,0,Republican,Dwight D Eisenhower
USA,1961,21,Democratic,John F Kennedy
MEXICO,1961,0,Democratic,John F Kennedy
GREAT BRITAIN,1961,0,Democratic,John F Kennedy
SPAIN,1961,0,Democratic,John F Kennedy
FRANCE,1961,0,Democratic,John F Kennedy
CHINA,1961,3,Democratic,John F Kennedy
CUBA,1961,6,Democratic,John F Kennedy
USSR/RUSSIA,1961,8,Democratic,John F Kennedy
JAPAN,1961,1,Democratic,John F Kennedy
GERMANY,1961,1,Democratic,John F Kennedy
SOUTH KOREA,1961,2,Democratic,John F Kennedy
UK,1961,0,Democratic,John F Kennedy
IRAQ,1961,0,Democratic,John F Kennedy
PHILIPPINES,1961,0,Democratic,John F Kennedy
NICARAGUA,1961,0,Democratic,John F Kennedy
AFGHANISTAN,1961,0,Democratic,John F Kennedy
CANADA,1961,1,Democratic,John F Kennedy
BRAZIL,1961,0,Democratic,John F Kennedy
VENEZUELA,1961,0,Democratic,John F Kennedy
IRAN,1961,1,Democratic,John F Kennedy
TURKEY,1961,0,Democratic,John F Kennedy
PERU,1961,0,Democratic,John F Kennedy
VIETNAM,1961,0,Democratic,John F Kennedy
PANAMA,1961,0,Democratic,John F Kennedy
ITALY,1961,0,Democratic,John F Kennedy
PORTUGAL,1961,0,Democratic,John F Kennedy
CHILE,1961,0,Democratic,John F Kennedy
AUSTRIA,1961,1,Democratic,John F Kennedy
COLOMBIA,1961,0,Democratic,John F Kennedy
NETHERLANDS,1961,0,Democratic,John F Kennedy
DENMARK,1961,0,Democratic,John F Kennedy
ISRAEL,1961,0,Democratic,John F Kennedy
EGYPT,1961,1,Democratic,John F Kennedy
BELGIUM,1961,0,Democratic,John F Kennedy
SWEDEN,1961,0,Democratic,John F Kennedy
COSTA RICA,1961,0,Democratic,John F Kennedy
ARGENTINA,1961,0,Democratic,John F Kennedy
LIBERIA,1961,0,Democratic,John F Kennedy
GREECE,1961,0,Democratic,John F Kennedy
POLAND,1961,1,Democratic,John F Kennedy
BOLIVIA,1961,0,Democratic,John F Kennedy
HONDURAS,1961,0,Democratic,John F Kennedy
INDIA,1961,2,Democratic,John F Kennedy
GENEVA,1961,0,Democratic,John F Kennedy
ECUADOR,1961,0,Democratic,John F Kennedy
PAKISTAN,1961,0,Democratic,John F Kennedy
THE WEST INDIES,1961,0,Democratic,John F Kennedy
LIBYA,1961,0,Democratic,John F Kennedy
NORWAY,1961,0,Democratic,John F Kennedy
PRUSSIA,1961,0,Democratic,John F Kennedy
AUSTRALIA,1961,1,Democratic,John F Kennedy
UKRAINE,1961,0,Democratic,John F Kennedy
HUNGARY,1961,2,Democratic,John F Kennedy
LEBANON,1961,0,Democratic,John F Kennedy
NORTH KOREA,1961,0,Democratic,John F Kennedy
GUATEMALA,1961,1,Democratic,John F Kennedy
HAITI,1961,0,Democratic,John F Kennedy
SWITZERLAND,1961,0,Democratic,John F Kennedy
SYRIA,1961,0,Democratic,John F Kennedy
MOROCCO,1961,0,Democratic,John F Kennedy
THE DOMINICAN REPUBLIC,1961,0,Democratic,John F Kennedy
NEW ZEALAND,1961,1,Democratic,John F Kennedy
PALESTINE,1961,0,Democratic,John F Kennedy
BULGARIA,1961,0,Democratic,John F Kennedy
IRELAND,1961,0,Democratic,John F Kennedy
BOSNIA,1961,0,Democratic,John F Kennedy
ARMENIA,1961,0,Democratic,John F Kennedy
EL SALVADOR,1961,0,Democratic,John F Kennedy
INDONESIA,1961,0,Democratic,John F Kennedy
KOSOVO,1961,0,Democratic,John F Kennedy
LAOS,1961,4,Democratic,John F Kennedy
NIGERIA,1961,1,Democratic,John F Kennedy
YEMEN,1961,0,Democratic,John F Kennedy
CZECHOSLOVAKIA,1961,0,Democratic,John F Kennedy
NORTHERN IRELAND,1961,0,Democratic,John F Kennedy
SOMALIA,1961,0,Democratic,John F Kennedy
URUGUAY,1961,0,Democratic,John F Kennedy
CAMBODIA,1961,0,Democratic,John F Kennedy
SAUDI ARABIA,1961,0,Democratic,John F Kennedy
SOUTH AFRICA,1961,0,Democratic,John F Kennedy
YUGOSLAVIA,1961,0,Democratic,John F Kennedy
FINLAND,1961,0,Democratic,John F Kennedy
THAILAND,1961,0,Democratic,John F Kennedy
JORDAN,1961,0,Democratic,John F Kennedy
KUWAIT,1961,0,Democratic,John F Kennedy
LITHUANIA,1961,0,Democratic,John F Kennedy
SUDAN,1961,0,Democratic,John F Kennedy
TAIWAN,1961,0,Democratic,John F Kennedy
USA,1962,14,Democratic,John F Kennedy
MEXICO,1962,0,Democratic,John F Kennedy
GREAT BRITAIN,1962,0,Democratic,John F Kennedy
SPAIN,1962,0,Democratic,John F Kennedy
FRANCE,1962,1,Democratic,John F Kennedy
CHINA,1962,1,Democratic,John F Kennedy
CUBA,1962,0,Democratic,John F Kennedy
USSR/RUSSIA,1962,1,Democratic,John F Kennedy
JAPAN,1962,0,Democratic,John F Kennedy
GERMANY,1962,3,Democratic,John F Kennedy
SOUTH KOREA,1962,0,Democratic,John F Kennedy
UK,1962,1,Democratic,John F Kennedy
IRAQ,1962,0,Democratic,John F Kennedy
PHILIPPINES,1962,0,Democratic,John F Kennedy
NICARAGUA,1962,0,Democratic,John F Kennedy
AFGHANISTAN,1962,0,Democratic,John F Kennedy
CANADA,1962,0,Democratic,John F Kennedy
BRAZIL,1962,0,Democratic,John F Kennedy
VENEZUELA,1962,0,Democratic,John F Kennedy
IRAN,1962,0,Democratic,John F Kennedy
TURKEY,1962,0,Democratic,John F Kennedy
PERU,1962,0,Democratic,John F Kennedy
VIETNAM,1962,2,Democratic,John F Kennedy
PANAMA,1962,0,Democratic,John F Kennedy
ITALY,1962,0,Democratic,John F Kennedy
PORTUGAL,1962,0,Democratic,John F Kennedy
CHILE,1962,0,Democratic,John F Kennedy
AUSTRIA,1962,0,Democratic,John F Kennedy
COLOMBIA,1962,0,Democratic,John F Kennedy
NETHERLANDS,1962,0,Democratic,John F Kennedy
DENMARK,1962,0,Democratic,John F Kennedy
ISRAEL,1962,0,Democratic,John F Kennedy
EGYPT,1962,0,Democratic,John F Kennedy
BELGIUM,1962,0,Democratic,John F Kennedy
SWEDEN,1962,0,Democratic,John F Kennedy
COSTA RICA,1962,0,Democratic,John F Kennedy
ARGENTINA,1962,0,Democratic,John F Kennedy
LIBERIA,1962,0,Democratic,John F Kennedy
GREECE,1962,0,Democratic,John F Kennedy
POLAND,1962,0,Democratic,John F Kennedy
BOLIVIA,1962,0,Democratic,John F Kennedy
HONDURAS,1962,0,Democratic,John F Kennedy
INDIA,1962,0,Democratic,John F Kennedy
GENEVA,1962,0,Democratic,John F Kennedy
ECUADOR,1962,0,Democratic,John F Kennedy
PAKISTAN,1962,0,Democratic,John F Kennedy
THE WEST INDIES,1962,0,Democratic,John F Kennedy
LIBYA,1962,0,Democratic,John F Kennedy
NORWAY,1962,0,Democratic,John F Kennedy
PRUSSIA,1962,0,Democratic,John F Kennedy
AUSTRALIA,1962,0,Democratic,John F Kennedy
UKRAINE,1962,0,Democratic,John F Kennedy
HUNGARY,1962,0,Democratic,John F Kennedy
LEBANON,1962,0,Democratic,John F Kennedy
NORTH KOREA,1962,0,Democratic,John F Kennedy
GUATEMALA,1962,0,Democratic,John F Kennedy
HAITI,1962,0,Democratic,John F Kennedy
SWITZERLAND,1962,0,Democratic,John F Kennedy
SYRIA,1962,0,Democratic,John F Kennedy
MOROCCO,1962,0,Democratic,John F Kennedy
THE DOMINICAN REPUBLIC,1962,1,Democratic,John F Kennedy
NEW ZEALAND,1962,0,Democratic,John F Kennedy
PALESTINE,1962,0,Democratic,John F Kennedy
BULGARIA,1962,0,Democratic,John F Kennedy
IRELAND,1962,0,Democratic,John F Kennedy
BOSNIA,1962,0,Democratic,John F Kennedy
ARMENIA,1962,0,Democratic,John F Kennedy
EL SALVADOR,1962,0,Democratic,John F Kennedy
INDONESIA,1962,0,Democratic,John F Kennedy
KOSOVO,1962,0,Democratic,John F Kennedy
LAOS,1962,2,Democratic,John F Kennedy
NIGERIA,1962,0,Democratic,John F Kennedy
YEMEN,1962,0,Democratic,John F Kennedy
CZECHOSLOVAKIA,1962,0,Democratic,John F Kennedy
NORTHERN IRELAND,1962,0,Democratic,John F Kennedy
SOMALIA,1962,0,Democratic,John F Kennedy
URUGUAY,1962,0,Democratic,John F Kennedy
CAMBODIA,1962,0,Democratic,John F Kennedy
SAUDI ARABIA,1962,0,Democratic,John F Kennedy
SOUTH AFRICA,1962,0,Democratic,John F Kennedy
YUGOSLAVIA,1962,0,Democratic,John F Kennedy
FINLAND,1962,0,Democratic,John F Kennedy
THAILAND,1962,0,Democratic,John F Kennedy
JORDAN,1962,0,Democratic,John F Kennedy
KUWAIT,1962,0,Democratic,John F Kennedy
LITHUANIA,1962,0,Democratic,John F Kennedy
SUDAN,1962,0,Democratic,John F Kennedy
TAIWAN,1962,0,Democratic,John F Kennedy
USA,1963,6,Democratic,John F Kennedy
MEXICO,1963,0,Democratic,John F Kennedy
GREAT BRITAIN,1963,0,Democratic,John F Kennedy
SPAIN,1963,0,Democratic,John F Kennedy
FRANCE,1963,1,Democratic,John F Kennedy
CHINA,1963,1,Democratic,John F Kennedy
CUBA,1963,5,Democratic,John F Kennedy
USSR/RUSSIA,1963,1,Democratic,John F Kennedy
JAPAN,1963,1,Democratic,John F Kennedy
GERMANY,1963,2,Democratic,John F Kennedy
SOUTH KOREA,1963,1,Democratic,John F Kennedy
UK,1963,0,Democratic,John F Kennedy
IRAQ,1963,0,Democratic,John F Kennedy
PHILIPPINES,1963,0,Democratic,John F Kennedy
NICARAGUA,1963,0,Democratic,John F Kennedy
AFGHANISTAN,1963,0,Democratic,John F Kennedy
CANADA,1963,0,Democratic,John F Kennedy
BRAZIL,1963,0,Democratic,John F Kennedy
VENEZUELA,1963,0,Democratic,John F Kennedy
IRAN,1963,0,Democratic,John F Kennedy
TURKEY,1963,0,Democratic,John F Kennedy
PERU,1963,0,Democratic,John F Kennedy
VIETNAM,1963,4,Democratic,John F Kennedy
PANAMA,1963,0,Democratic,John F Kennedy
ITALY,1963,0,Democratic,John F Kennedy
PORTUGAL,1963,0,Democratic,John F Kennedy
CHILE,1963,0,Democratic,John F Kennedy
AUSTRIA,1963,0,Democratic,John F Kennedy
COLOMBIA,1963,0,Democratic,John F Kennedy
NETHERLANDS,1963,0,Democratic,John F Kennedy
DENMARK,1963,0,Democratic,John F Kennedy
ISRAEL,1963,0,Democratic,John F Kennedy
EGYPT,1963,0,Democratic,John F Kennedy
BELGIUM,1963,0,Democratic,John F Kennedy
SWEDEN,1963,1,Democratic,John F Kennedy
COSTA RICA,1963,0,Democratic,John F Kennedy
ARGENTINA,1963,0,Democratic,John F Kennedy
LIBERIA,1963,0,Democratic,John F Kennedy
GREECE,1963,0,Democratic,John F Kennedy
POLAND,1963,0,Democratic,John F Kennedy
BOLIVIA,1963,0,Democratic,John F Kennedy
HONDURAS,1963,0,Democratic,John F Kennedy
INDIA,1963,2,Democratic,John F Kennedy
GENEVA,1963,0,Democratic,John F Kennedy
ECUADOR,1963,0,Democratic,John F Kennedy
PAKISTAN,1963,0,Democratic,John F Kennedy
THE WEST INDIES,1963,0,Democratic,John F Kennedy
LIBYA,1963,0,Democratic,John F Kennedy
NORWAY,1963,0,Democratic,John F Kennedy
PRUSSIA,1963,0,Democratic,John F Kennedy
AUSTRALIA,1963,0,Democratic,John F Kennedy
UKRAINE,1963,0,Democratic,John F Kennedy
HUNGARY,1963,0,Democratic,John F Kennedy
LEBANON,1963,0,Democratic,John F Kennedy
NORTH KOREA,1963,0,Democratic,John F Kennedy
GUATEMALA,1963,0,Democratic,John F Kennedy
HAITI,1963,0,Democratic,John F Kennedy
SWITZERLAND,1963,0,Democratic,John F Kennedy
SYRIA,1963,0,Democratic,John F Kennedy
MOROCCO,1963,0,Democratic,John F Kennedy
THE DOMINICAN REPUBLIC,1963,0,Democratic,John F Kennedy
NEW ZEALAND,1963,0,Democratic,John F Kennedy
PALESTINE,1963,0,Democratic,John F Kennedy
BULGARIA,1963,0,Democratic,John F Kennedy
IRELAND,1963,0,Democratic,John F Kennedy
BOSNIA,1963,0,Democratic,John F Kennedy
ARMENIA,1963,0,Democratic,John F Kennedy
EL SALVADOR,1963,0,Democratic,John F Kennedy
INDONESIA,1963,0,Democratic,John F Kennedy
KOSOVO,1963,0,Democratic,John F Kennedy
LAOS,1963,1,Democratic,John F Kennedy
NIGERIA,1963,0,Democratic,John F Kennedy
YEMEN,1963,0,Democratic,John F Kennedy
CZECHOSLOVAKIA,1963,0,Democratic,John F Kennedy
NORTHERN IRELAND,1963,0,Democratic,John F Kennedy
SOMALIA,1963,0,Democratic,John F Kennedy
URUGUAY,1963,0,Democratic,John F Kennedy
CAMBODIA,1963,0,Democratic,John F Kennedy
SAUDI ARABIA,1963,0,Democratic,John F Kennedy
SOUTH AFRICA,1963,0,Democratic,John F Kennedy
YUGOSLAVIA,1963,0,Democratic,John F Kennedy
FINLAND,1963,0,Democratic,John F Kennedy
THAILAND,1963,0,Democratic,John F Kennedy
JORDAN,1963,0,Democratic,John F Kennedy
KUWAIT,1963,0,Democratic,John F Kennedy
LITHUANIA,1963,0,Democratic,John F Kennedy
SUDAN,1963,0,Democratic,John F Kennedy
TAIWAN,1963,0,Democratic,John F Kennedy
USA,1964,5,Democratic,Lyndon B Johnson
MEXICO,1964,0,Democratic,Lyndon B Johnson
GREAT BRITAIN,1964,0,Democratic,Lyndon B Johnson
SPAIN,1964,0,Democratic,Lyndon B Johnson
FRANCE,1964,0,Democratic,Lyndon B Johnson
CHINA,1964,0,Democratic,Lyndon B Johnson
CUBA,1964,1,Democratic,Lyndon B Johnson
USSR/RUSSIA,1964,0,Democratic,Lyndon B Johnson
JAPAN,1964,0,Democratic,Lyndon B Johnson
GERMANY,1964,1,Democratic,Lyndon B Johnson
SOUTH KOREA,1964,2,Democratic,Lyndon B Johnson
UK,1964,0,Democratic,Lyndon B Johnson
IRAQ,1964,0,Democratic,Lyndon B Johnson
PHILIPPINES,1964,0,Democratic,Lyndon B Johnson
NICARAGUA,1964,0,Democratic,Lyndon B Johnson
AFGHANISTAN,1964,0,Democratic,Lyndon B Johnson
CANADA,1964,0,Democratic,Lyndon B Johnson
BRAZIL,1964,0,Democratic,Lyndon B Johnson
VENEZUELA,1964,0,Democratic,Lyndon B Johnson
IRAN,1964,0,Democratic,Lyndon B Johnson
TURKEY,1964,0,Democratic,Lyndon B Johnson
PERU,1964,0,Democratic,Lyndon B Johnson
VIETNAM,1964,2,Democratic,Lyndon B Johnson
PANAMA,1964,0,Democratic,Lyndon B Johnson
ITALY,1964,0,Democratic,Lyndon B Johnson
PORTUGAL,1964,0,Democratic,Lyndon B Johnson
CHILE,1964,0,Democratic,Lyndon B Johnson
AUSTRIA,1964,0,Democratic,Lyndon B Johnson
COLOMBIA,1964,0,Democratic,Lyndon B Johnson
NETHERLANDS,1964,0,Democratic,Lyndon B Johnson
DENMARK,1964,0,Democratic,Lyndon B Johnson
ISRAEL,1964,0,Democratic,Lyndon B Johnson
EGYPT,1964,0,Democratic,Lyndon B Johnson
BELGIUM,1964,0,Democratic,Lyndon B Johnson
SWEDEN,1964,0,Democratic,Lyndon B Johnson
COSTA RICA,1964,0,Democratic,Lyndon B Johnson
ARGENTINA,1964,0,Democratic,Lyndon B Johnson
LIBERIA,1964,0,Democratic,Lyndon B Johnson
GREECE,1964,0,Democratic,Lyndon B Johnson
POLAND,1964,0,Democratic,Lyndon B Johnson
BOLIVIA,1964,0,Democratic,Lyndon B Johnson
HONDURAS,1964,0,Democratic,Lyndon B Johnson
INDIA,1964,0,Democratic,Lyndon B Johnson
GENEVA,1964,1,Democratic,Lyndon B Johnson
ECUADOR,1964,0,Democratic,Lyndon B Johnson
PAKISTAN,1964,0,Democratic,Lyndon B Johnson
THE WEST INDIES,1964,0,Democratic,Lyndon B Johnson
LIBYA,1964,0,Democratic,Lyndon B Johnson
NORWAY,1964,0,Democratic,Lyndon B Johnson
PRUSSIA,1964,0,Democratic,Lyndon B Johnson
AUSTRALIA,1964,0,Democratic,Lyndon B Johnson
UKRAINE,1964,0,Democratic,Lyndon B Johnson
HUNGARY,1964,0,Democratic,Lyndon B Johnson
LEBANON,1964,0,Democratic,Lyndon B Johnson
NORTH KOREA,1964,0,Democratic,Lyndon B Johnson
GUATEMALA,1964,0,Democratic,Lyndon B Johnson
HAITI,1964,0,Democratic,Lyndon B Johnson
SWITZERLAND,1964,0,Democratic,Lyndon B Johnson
SYRIA,1964,0,Democratic,Lyndon B Johnson
MOROCCO,1964,0,Democratic,Lyndon B Johnson
THE DOMINICAN REPUBLIC,1964,0,Democratic,Lyndon B Johnson
NEW ZEALAND,1964,0,Democratic,Lyndon B Johnson
PALESTINE,1964,0,Democratic,Lyndon B Johnson
BULGARIA,1964,0,Democratic,Lyndon B Johnson
IRELAND,1964,0,Democratic,Lyndon B Johnson
BOSNIA,1964,0,Democratic,Lyndon B Johnson
ARMENIA,1964,0,Democratic,Lyndon B Johnson
EL SALVADOR,1964,0,Democratic,Lyndon B Johnson
INDONESIA,1964,0,Democratic,Lyndon B Johnson
KOSOVO,1964,0,Democratic,Lyndon B Johnson
LAOS,1964,0,Democratic,Lyndon B Johnson
