Country,Year,Mentions,Party,President
Cuba,1961,6,Democratic,John F Kennedy
Russia,1961,8,Democratic,John F Kennedy
Japan,1961,1,Democratic,John F Kennedy
Germany,1961,1,Democratic,John F Kennedy
South Korea,1961,2,Democratic,John F Kennedy
United Kingdom,1961,0,Democratic,John F Kennedy
Iraq,1961,0,Democratic,John F Kennedy
Philippines,1961,0,Democratic,John F Kennedy
Nicaragua,1961,0,Democratic,John F Kennedy
Afghanistan,1961,0,Democratic,John F Kennedy
Canada,1961,1,Democratic,John F Kennedy
Brazil,1961,0,Democratic,John F Kennedy
Venezuela,1961,0,Democratic,John F Kennedy
Iran,1961,1,Democratic,John F Kennedy
Turkey,1961,0,Democratic,John F Kennedy
Peru,1961,0,Democratic,John F Kennedy
Vietnam,1961,0,Democratic,John F Kennedy
Panama,1961,0,Democratic,John F Kennedy
Italy,1961,0,Democratic,John F Kennedy
Portugal,1961,0,Democratic,John F Kennedy
Chile,1961,0,Democratic,John F Kennedy
Austria,1961,1,Democratic,John F Kennedy
Colombia,1961,0,Democratic,John F Kennedy
Netherlands,1961,0,Democratic,John F Kennedy
Denmark,1961,0,Democratic,John F Kennedy
Israel,1961,0,Democratic,John F Kennedy
Egypt,1961,1,Democratic,John F Kennedy
Belgium,1961,0,Democratic,John F Kennedy
Sweden,1961,0,Democratic,John F Kennedy
Costa Rica,1961,0,Democratic,John F Kennedy
Argentina,1961,0,Democratic,John F Kennedy
Liberia,1961,0,Democratic,John F Kennedy
Greece,1961,0,Democratic,John F Kennedy
Poland,1961,1,Democratic,John F Kennedy
Bolivia,1961,0,Democratic,John F Kennedy
Honduras,1961,0,Democratic,John F Kennedy
India,1961,2,Democratic,John F Kennedy
Geneva,1961,0,Democratic,John F Kennedy
Ecuador,1961,0,Democratic,John F Kennedy
Pakistan,1961,0,Democratic,John F Kennedy
The West Indies,1961,0,Democratic,John F Kennedy
Libya,1961,0,Democratic,John F Kennedy
Norway,1961,0,Democratic,John F Kennedy
Prussia,1961,0,Democratic,John F Kennedy
Australia,1961,1,Democratic,John F Kennedy
Ukraine,1961,0,Democratic,John F Kennedy
Hungary,1961,2,Democratic,John F Kennedy
Lebanon,1961,0,Democratic,John F Kennedy
North Korea,1961,0,Democratic,John F Kennedy
Guatemala,1961,1,Democratic,John F Kennedy
Haiti,1961,0,Democratic,John F Kennedy
Switzerland,1961,0,Democratic,John F Kennedy
Syria,1961,0,Democratic,John F Kennedy
Morocco,1961,0,Democratic,John F Kennedy
The Dominican Republic,1961,0,Democratic,John F Kennedy
New Zealand,1961,1,Democratic,John F Kennedy
Palestine,1961,0,Democratic,John F Kennedy
Bulgaria,1961,0,Democratic,John F Kennedy
Ireland,1961,0,Democratic,John F Kennedy
Bosnia,1961,0,Democratic,John F Kennedy
Armenia,1961,0,Democratic,John F Kennedy
El Salvador,1961,0,Democratic,John F Kennedy
Indonesia,1961,0,Democratic,John F Kennedy
Kosovo,1961,0,Democratic,John F Kennedy
Laos,1961,4,Democratic,John F Kennedy
Nigeria,1961,1,Democratic,John F Kennedy
Yemen,1961,0,Democratic,John F Kennedy
Czechoslovakia,1961,0,Democratic,John F Kennedy
Northern Ireland,1961,0,Democratic,John F Kennedy
Somalia,1961,0,Democratic,John F Kennedy
Uruguay,1961,0,Democratic,John F Kennedy
Cambodia,1961,0,Democratic,John F Kennedy
Saudi Arabia,1961,0,Democratic,John F Kennedy
South Africa,1961,0,Democratic,John F Kennedy
Yugoslavia,1961,0,Democratic,John F Kennedy
Finland,1961,0,Democratic,John F Kennedy
Thailand,1961,0,Democratic,John F Kennedy
Jordan,1961,0,Democratic,John F Kennedy
Kuwait,1961,0,Democratic,John F Kennedy
Lithuania,1961,0,Democratic,John F Kennedy
Sudan,1961,0,Democratic,John F Kennedy
Taiwan,1961,0,Democratic,John F Kennedy
United States of America,1962,14,Democratic,John F Kennedy
Mexico,1962,0,Democratic,John F Kennedy
Great Britain,1962,0,Democratic,John F Kennedy
Spain,1962,0,Democratic,John F Kennedy
France,1962,1,Democratic,John F Kennedy
China,1962,1,Democratic,John F Kennedy
Cuba,1962,0,Democratic,John F Kennedy
Russia,1962,1,Democratic,John F Kennedy
Japan,1962,0,Democratic,John F Kennedy
Germany,1962,3,Democratic,John F Kennedy
South Korea,1962,0,Democratic,John F Kennedy
United Kingdom,1962,1,Democratic,John F Kennedy
Iraq,1962,0,Democratic,John F Kennedy
Philippines,1962,0,Democratic,John F Kennedy
Nicaragua,1962,0,Democratic,John F Kennedy
Afghanistan,1962,0,Democratic,John F Kennedy
Canada,1962,0,Democratic,John F Kennedy
Brazil,1962,0,Democratic,John F Kennedy
Venezuela,1962,0,Democratic,John F Kennedy
Iran,1962,0,Democratic,John F Kennedy
Turkey,1962,0,Democratic,John F Kennedy
Peru,1962,0,Democratic,John F Kennedy
Vietnam,1962,2,Democratic,John F Kennedy
Panama,1962,0,Democratic,John F Kennedy
Italy,1962,0,Democratic,John F Kennedy
Portugal,1962,0,Democratic,John F Kennedy
Chile,1962,0,Democratic,John F Kennedy
Austria,1962,0,Democratic,John F Kennedy
Colombia,1962,0,Democratic,John F Kennedy
Netherlands,1962,0,Democratic,John F Kennedy
Denmark,1962,0,Democratic,John F Kennedy
Israel,1962,0,Democratic,John F Kennedy
Egypt,1962,0,Democratic,John F Kennedy
Belgium,1962,0,Democratic,John F Kennedy
Sweden,1962,0,Democratic,John F Kennedy
Costa Rica,1962,0,Democratic,John F Kennedy
Argentina,1962,0,Democratic,John F Kennedy
Liberia,1962,0,Democratic,John F Kennedy
Greece,1962,0,Democratic,John F Kennedy
Poland,1962,0,Democratic,John F Kennedy
Bolivia,1962,0,Democratic,John F Kennedy
Honduras,1962,0,Democratic,John F Kennedy
India,1962,0,Democratic,John F Kennedy
Geneva,1962,0,Democratic,John F Kennedy
Ecuador,1962,0,Democratic,John F Kennedy
Pakistan,1962,0,Democratic,John F Kennedy
The West Indies,1962,0,Democratic,John F Kennedy
Libya,1962,0,Democratic,John F Kennedy
Norway,1962,0,Democratic,John F Kennedy
Prussia,1962,0,Democratic,John F Kennedy
Australia,1962,0,Democratic,John F Kennedy
Ukraine,1962,0,Democratic,John F Kennedy
Hungary,1962,0,Democratic,John F Kennedy
Lebanon,1962,0,Democratic,John F Kennedy
North Korea,1962,0,Democratic,John F Kennedy
Guatemala,1962,0,Democratic,John F Kennedy
Haiti,1962,0,Democratic,John F Kennedy
Switzerland,1962,0,Democratic,John F Kennedy
Syria,1962,0,Democratic,John F Kennedy
Morocco,1962,0,Democratic,John F Kennedy
The Dominican Republic,1962,1,Democratic,John F Kennedy
New Zealand,1962,0,Democratic,John F Kennedy
Palestine,1962,0,Democratic,John F Kennedy
Bulgaria,1962,0,Democratic,John F Kennedy
Ireland,1962,0,Democratic,John F Kennedy
Bosnia,1962,0,Democratic,John F Kennedy
Armenia,1962,0,Democratic,John F Kennedy
El Salvador,1962,0,Democratic,John F Kennedy
Indonesia,1962,0,Democratic,John F Kennedy
Kosovo,1962,0,Democratic,John F Kennedy
Laos,1962,2,Democratic,John F Kennedy
Nigeria,1962,0,Democratic,John F Kennedy
Yemen,1962,0,Democratic,John F Kennedy
Czechoslovakia,1962,0,Democratic,John F Kennedy
Northern Ireland,1962,0,Democratic,John F Kennedy
Somalia,1962,0,Democratic,John F Kennedy
Uruguay,1962,0,Democratic,John F Kennedy
Cambodia,1962,0,Democratic,John F Kennedy
Saudi Arabia,1962,0,Democratic,John F Kennedy
South Africa,1962,0,Democratic,John F Kennedy
Yugoslavia,1962,0,Democratic,John F Kennedy
Finland,1962,0,Democratic,John F Kennedy
Thailand,1962,0,Democratic,John F Kennedy
Jordan,1962,0,Democratic,John F Kennedy
Kuwait,1962,0,Democratic,John F Kennedy
Lithuania,1962,0,Democratic,John F Kennedy
Sudan,1962,0,Democratic,John F Kennedy
Taiwan,1962,0,Democratic,John F Kennedy
United States of America,1963,6,Democratic,John F Kennedy
Mexico,1963,0,Democratic,John F Kennedy
Great Britain,1963,0,Democratic,John F Kennedy
Spain,1963,0,Democratic,John F Kennedy
France,1963,1,Democratic,John F Kennedy
China,1963,1,Democratic,John F Kennedy
Cuba,1963,5,Democratic,John F Kennedy
Russia,1963,1,Democratic,John F Kennedy
Japan,1963,1,Democratic,John F Kennedy
Germany,1963,2,Democratic,John F Kennedy
South Korea,1963,1,Democratic,John F Kennedy
United Kingdom,1963,0,Democratic,John F Kennedy
Iraq,1963,0,Democratic,John F Kennedy
Philippines,1963,0,Democratic,John F Kennedy
Nicaragua,1963,0,Democratic,John F Kennedy
Afghanistan,1963,0,Democratic,John F Kennedy
Canada,1963,0,Democratic,John F Kennedy
Brazil,1963,0,Democratic,John F Kennedy
Venezuela,1963,0,Democratic,John F Kennedy
Iran,1963,0,Democratic,John F Kennedy
Turkey,1963,0,Democratic,John F Kennedy
Peru,1963,0,Democratic,John F Kennedy
Vietnam,1963,4,Democratic,John F Kennedy
Panama,1963,0,Democratic,John F Kennedy
Italy,1963,0,Democratic,John F Kennedy
Portugal,1963,0,Democratic,John F Kennedy
Chile,1963,0,Democratic,John F Kennedy
Austria,1963,0,Democratic,John F Kennedy
Colombia,1963,0,Democratic,John F Kennedy
Netherlands,1963,0,Democratic,John F Kennedy
Denmark,1963,0,Democratic,John F Kennedy
Israel,1963,0,Democratic,John F Kennedy
Egypt,1963,0,Democratic,John F Kennedy
Belgium,1963,0,Democratic,John F Kennedy
Sweden,1963,1,Democratic,John F Kennedy
Costa Rica,1963,0,Democratic,John F Kennedy
Argentina,1963,0,Democratic,John F Kennedy
Liberia,1963,0,Democratic,John F Kennedy
Greece,1963,0,Democratic,John F Kennedy
Poland,1963,0,Democratic,John F Kennedy
Bolivia,1963,0,Democratic,John F Kennedy
Honduras,1963,0,Democratic,John F Kennedy
India,1963,2,Democratic,John F Kennedy
Geneva,1963,0,Democratic,John F Kennedy
Ecuador,1963,0,Democratic,John F Kennedy
Pakistan,1963,0,Democratic,John F Kennedy
The West Indies,1963,0,Democratic,John F Kennedy
Libya,1963,0,Democratic,John F Kennedy
Norway,1963,0,Democratic,John F Kennedy
Prussia,1963,0,Democratic,John F Kennedy
Australia,1963,0,Democratic,John F Kennedy
Ukraine,1963,0,Democratic,John F Kennedy
Hungary,1963,0,Democratic,John F Kennedy
Lebanon,1963,0,Democratic,John F Kennedy
North Korea,1963,0,Democratic,John F Kennedy
Guatemala,1963,0,Democratic,John F Kennedy
Haiti,1963,0,Democratic,John F Kennedy
Switzerland,1963,0,Democratic,John F Kennedy
Syria,1963,0,Democratic,John F Kennedy
Morocco,1963,0,Democratic,John F Kennedy
The Dominican Republic,1963,0,Democratic,John F Kennedy
New Zealand,1963,0,Democratic,John F Kennedy
Palestine,1963,0,Democratic,John F Kennedy
Bulgaria,1963,0,Democratic,John F Kennedy
Ireland,1963,0,Democratic,John F Kennedy
Bosnia,1963,0,Democratic,John F Kennedy
Armenia,1963,0,Democratic,John F Kennedy
El Salvador,1963,0,Democratic,John F Kennedy
Indonesia,1963,0,Democratic,John F Kennedy
Kosovo,1963,0,Democratic,John F Kennedy
Laos,1963,1,Democratic,John F Kennedy
Nigeria,1963,0,Democratic,John F Kennedy
Yemen,1963,0,Democratic,John F Kennedy
Czechoslovakia,1963,0,Democratic,John F Kennedy
Northern Ireland,1963,0,Democratic,John F Kennedy
Somalia,1963,0,Democratic,John F Kennedy
Uruguay,1963,0,Democratic,John F Kennedy
Cambodia,1963,0,Democratic,John F Kennedy
Saudi Arabia,1963,0,Democratic,John F Kennedy
South Africa,1963,0,Democratic,John F Kennedy
Yugoslavia,1963,0,Democratic,John F Kennedy
Finland,1963,0,Democratic,John F Kennedy
Thailand,1963,0,Democratic,John F Kennedy
Jordan,1963,0,Democratic,John F Kennedy
Kuwait,1963,0,Democratic,John F Kennedy
Lithuania,1963,0,Democratic,John F Kennedy
Sudan,1963,0,Democratic,John F Kennedy
Taiwan,1963,0,Democratic,John F Kennedy
United States of America,1964,5,Democratic,Lyndon B Johnson
Mexico,1964,0,Democratic,Lyndon B Johnson
Great Britain,1964,0,Democratic,Lyndon B Johnson
Spain,1964,0,Democratic,Lyndon B Johnson
France,1964,0,Democratic,Lyndon B Johnson
China,1964,0,Democratic,Lyndon B Johnson
Cuba,1964,1,Democratic,Lyndon B Johnson
Russia,1964,0,Democratic,Lyndon B Johnson
Japan,1964,0,Democratic,Lyndon B Johnson
Germany,1964,1,Democratic,Lyndon B Johnson
South Korea,1964,2,Democratic,Lyndon B Johnson
United Kingdom,1964,0,Democratic,Lyndon B Johnson
Iraq,1964,0,Democratic,Lyndon B Johnson
Philippines,1964,0,Democratic,Lyndon B Johnson
Nicaragua,1964,0,Democratic,Lyndon B Johnson
Afghanistan,1964,0,Democratic,Lyndon B Johnson
Canada,1964,0,Democratic,Lyndon B Johnson
Brazil,1964,0,Democratic,Lyndon B Johnson
Venezuela,1964,0,Democratic,Lyndon B Johnson
Iran,1964,0,Democratic,Lyndon B Johnson
Turkey,1964,0,Democratic,Lyndon B Johnson
Peru,1964,0,Democratic,Lyndon B Johnson
Vietnam,1964,2,Democratic,Lyndon B Johnson
Panama,1964,0,Democratic,Lyndon B Johnson
Italy,1964,0,Democratic,Lyndon B Johnson
Portugal,1964,0,Democratic,Lyndon B Johnson
Chile,1964,0,Democratic,Lyndon B Johnson
Austria,1964,0,Democratic,Lyndon B Johnson
Colombia,1964,0,Democratic,Lyndon B Johnson
Netherlands,1964,0,Democratic,Lyndon B Johnson
Denmark,1964,0,Democratic,Lyndon B Johnson
Israel,1964,0,Democratic,Lyndon B Johnson
Egypt,1964,0,Democratic,Lyndon B Johnson
Belgium,1964,0,Democratic,Lyndon B Johnson
Sweden,1964,0,Democratic,Lyndon B Johnson
Costa Rica,1964,0,Democratic,Lyndon B Johnson
Argentina,1964,0,Democratic,Lyndon B Johnson
Liberia,1964,0,Democratic,Lyndon B Johnson
Greece,1964,0,Democratic,Lyndon B Johnson
Poland,1964,0,Democratic,Lyndon B Johnson
Bolivia,1964,0,Democratic,Lyndon B Johnson
Honduras,1964,0,Democratic,Lyndon B Johnson
India,1964,0,Democratic,Lyndon B Johnson
Geneva,1964,1,Democratic,Lyndon B Johnson
Ecuador,1964,0,Democratic,Lyndon B Johnson
Pakistan,1964,0,Democratic,Lyndon B Johnson
The West Indies,1964,0,Democratic,Lyndon B Johnson
Libya,1964,0,Democratic,Lyndon B Johnson
Norway,1964,0,Democratic,Lyndon B Johnson
Prussia,1964,0,Democratic,Lyndon B Johnson
Australia,1964,0,Democratic,Lyndon B Johnson
Ukraine,1964,0,Democratic,Lyndon B Johnson
Hungary,1964,0,Democratic,Lyndon B Johnson
Lebanon,1964,0,Democratic,Lyndon B Johnson
North Korea,1964,0,Democratic,Lyndon B Johnson
Guatemala,1964,0,Democratic,Lyndon B Johnson
Haiti,1964,0,Democratic,Lyndon B Johnson
Switzerland,1964,0,Democratic,Lyndon B Johnson
Syria,1964,0,Democratic,Lyndon B Johnson
Morocco,1964,0,Democratic,Lyndon B Johnson
The Dominican Republic,1964,0,Democratic,Lyndon B Johnson
New Zealand,1964,0,Democratic,Lyndon B Johnson
Palestine,1964,0,Democratic,Lyndon B Johnson
Bulgaria,1964,0,Democratic,Lyndon B Johnson
Ireland,1964,0,Democratic,Lyndon B Johnson
Bosnia,1964,0,Democratic,Lyndon B Johnson
Armenia,1964,0,Democratic,Lyndon B Johnson
El Salvador,1964,0,Democratic,Lyndon B Johnson
Indonesia,1964,0,Democratic,Lyndon B Johnson
Kosovo,1964,0,Democratic,Lyndon B Johnson
Laos,1964,0,Democratic,Lyndon B Johnson
Nigeria,1964,0,Democratic,Lyndon B Johnson
Yemen,1964,0,Democratic,Lyndon B Johnson
Czechoslovakia,1964,0,Democratic,Lyndon B Johnson
Northern Ireland,1964,0,Democratic,Lyndon B Johnson
Somalia,1964,0,Democratic,Lyndon B Johnson
Uruguay,1964,0,Democratic,Lyndon B Johnson
Cambodia,1964,0,Democratic,Lyndon B Johnson
Saudi Arabia,1964,0,Democratic,Lyndon B Johnson
South Africa,1964,0,Democratic,Lyndon B Johnson
Yugoslavia,1964,0,Democratic,Lyndon B Johnson
Finland,1964,0,Democratic,Lyndon B Johnson
Thailand,1964,0,Democratic,Lyndon B Johnson
Jordan,1964,0,Democratic,Lyndon B Johnson
Kuwait,1964,0,Democratic,Lyndon B Johnson
Lithuania,1964,0,Democratic,Lyndon B Johnson
Sudan,1964,0,Democratic,Lyndon B Johnson
Taiwan,1964,0,Democratic,Lyndon B Johnson
United States of America,1965,16,Democratic,Lyndon B Johnson
Mexico,1965,0,Democratic,Lyndon B Johnson
Great Britain,1965,0,Democratic,Lyndon B Johnson
Spain,1965,0,Democratic,Lyndon B Johnson
France,1965,0,Democratic,Lyndon B Johnson
China,1965,0,Democratic,Lyndon B Johnson
Cuba,1965,0,Democratic,Lyndon B Johnson
Russia,1965,2,Democratic,Lyndon B Johnson
Japan,1965,0,Democratic,Lyndon B Johnson
Germany,1965,1,Democratic,Lyndon B Johnson
South Korea,1965,0,Democratic,Lyndon B Johnson
United Kingdom,1965,0,Democratic,Lyndon B Johnson
Iraq,1965,0,Democratic,Lyndon B Johnson
Philippines,1965,0,Democratic,Lyndon B Johnson
Nicaragua,1965,0,Democratic,Lyndon B Johnson
Afghanistan,1965,0,Democratic,Lyndon B Johnson
Canada,1965,0,Democratic,Lyndon B Johnson
Brazil,1965,0,Democratic,Lyndon B Johnson
Venezuela,1965,0,Democratic,Lyndon B Johnson
Iran,1965,0,Democratic,Lyndon B Johnson
Turkey,1965,0,Democratic,Lyndon B Johnson
Peru,1965,0,Democratic,Lyndon B Johnson
Vietnam,1965,1,Democratic,Lyndon B Johnson
Panama,1965,0,Democratic,Lyndon B Johnson
Italy,1965,0,Democratic,Lyndon B Johnson
Portugal,1965,0,Democratic,Lyndon B Johnson
Chile,1965,0,Democratic,Lyndon B Johnson
Austria,1965,0,Democratic,Lyndon B Johnson
Colombia,1965,0,Democratic,Lyndon B Johnson
Netherlands,1965,0,Democratic,Lyndon B Johnson
Denmark,1965,0,Democratic,Lyndon B Johnson
Israel,1965,0,Democratic,Lyndon B Johnson
Egypt,1965,0,Democratic,Lyndon B Johnson
Belgium,1965,0,Democratic,Lyndon B Johnson
Sweden,1965,0,Democratic,Lyndon B Johnson
Costa Rica,1965,0,Democratic,Lyndon B Johnson
Argentina,1965,0,Democratic,Lyndon B Johnson
Liberia,1965,0,Democratic,Lyndon B Johnson
Greece,1965,0,Democratic,Lyndon B Johnson
Poland,1965,0,Democratic,Lyndon B Johnson
Bolivia,1965,0,Democratic,Lyndon B Johnson
Honduras,1965,0,Democratic,Lyndon B Johnson
India,1965,0,Democratic,Lyndon B Johnson
Geneva,1965,0,Democratic,Lyndon B Johnson
Ecuador,1965,0,Democratic,Lyndon B Johnson
Pakistan,1965,0,Democratic,Lyndon B Johnson
The West Indies,1965,0,Democratic,Lyndon B Johnson
Libya,1965,0,Democratic,Lyndon B Johnson
Norway,1965,0,Democratic,Lyndon B Johnson
Prussia,1965,0,Democratic,Lyndon B Johnson
Australia,1965,0,Democratic,Lyndon B Johnson
Ukraine,1965,0,Democratic,Lyndon B Johnson
Hungary,1965,0,Democratic,Lyndon B Johnson
Lebanon,1965,0,Democratic,Lyndon B Johnson
North Korea,1965,0,Democratic,Lyndon B Johnson
Guatemala,1965,0,Democratic,Lyndon B Johnson
Haiti,1965,0,Democratic,Lyndon B Johnson
Switzerland,1965,0,Democratic,Lyndon B Johnson
Syria,1965,0,Democratic,Lyndon B Johnson
Morocco,1965,0,Democratic,Lyndon B Johnson
The Dominican Republic,1965,0,Democratic,Lyndon B Johnson
New Zealand,1965,0,Democratic,Lyndon B Johnson
Palestine,1965,0,Democratic,Lyndon B Johnson
Bulgaria,1965,0,Democratic,Lyndon B Johnson
Ireland,1965,0,Democratic,Lyndon B Johnson
Bosnia,1965,0,Democratic,Lyndon B Johnson
Armenia,1965,0,Democratic,Lyndon B Johnson
El Salvador,1965,0,Democratic,Lyndon B Johnson
Indonesia,1965,0,Democratic,Lyndon B Johnson
Kosovo,1965,0,Democratic,Lyndon B Johnson
Laos,1965,0,Democratic,Lyndon B Johnson
Nigeria,1965,0,Democratic,Lyndon B Johnson
Yemen,1965,0,Democratic,Lyndon B Johnson
Czechoslovakia,1965,0,Democratic,Lyndon B Johnson
Northern Ireland,1965,0,Democratic,Lyndon B Johnson
Somalia,1965,0,Democratic,Lyndon B Johnson
Uruguay,1965,0,Democratic,Lyndon B Johnson
Cambodia,1965,0,Democratic,Lyndon B Johnson
Saudi Arabia,1965,0,Democratic,Lyndon B Johnson
South Africa,1965,0,Democratic,Lyndon B Johnson
Yugoslavia,1965,0,Democratic,Lyndon B Johnson
Finland,1965,0,Democratic,Lyndon B Johnson
Thailand,1965,0,Democratic,Lyndon B Johnson
Jordan,1965,0,Democratic,Lyndon B Johnson
Kuwait,1965,0,Democratic,Lyndon B Johnson
Lithuania,1965,0,Democratic,Lyndon B Johnson
Sudan,1965,0,Democratic,Lyndon B Johnson
Taiwan,1965,0,Democratic,Lyndon B Johnson
United States of America,1966,17,Democratic,Lyndon B Johnson
Mexico,1966,0,Democratic,Lyndon B Johnson
Great Britain,1966,0,Democratic,Lyndon B Johnson
Spain,1966,0,Democratic,Lyndon B Johnson
France,1966,1,Democratic,Lyndon B Johnson
China,1966,0,Democratic,Lyndon B Johnson
Cuba,1966,2,Democratic,Lyndon B Johnson
Russia,1966,1,Democratic,Lyndon B Johnson
Japan,1966,1,Democratic,Lyndon B Johnson
Germany,1966,2,Democratic,Lyndon B Johnson
South Korea,1966,4,Democratic,Lyndon B Johnson
United Kingdom,1966,0,Democratic,Lyndon B Johnson
Iraq,1966,0,Democratic,Lyndon B Johnson
Philippines,1966,0,Democratic,Lyndon B Johnson
Nicaragua,1966,0,Democratic,Lyndon B Johnson
Afghanistan,1966,0,Democratic,Lyndon B Johnson
Canada,1966,0,Democratic,Lyndon B Johnson
Brazil,1966,0,Democratic,Lyndon B Johnson
Venezuela,1966,0,Democratic,Lyndon B Johnson
Iran,1966,0,Democratic,Lyndon B Johnson
Turkey,1966,1,Democratic,Lyndon B Johnson
Peru,1966,0,Democratic,Lyndon B Johnson
Vietnam,1966,20,Democratic,Lyndon B Johnson
Panama,1966,0,Democratic,Lyndon B Johnson
Italy,1966,0,Democratic,Lyndon B Johnson
Portugal,1966,0,Democratic,Lyndon B Johnson
Chile,1966,0,Democratic,Lyndon B Johnson
Austria,1966,0,Democratic,Lyndon B Johnson
Colombia,1966,0,Democratic,Lyndon B Johnson
Netherlands,1966,0,Democratic,Lyndon B Johnson
Denmark,1966,0,Democratic,Lyndon B Johnson
Israel,1966,0,Democratic,Lyndon B Johnson
Egypt,1966,0,Democratic,Lyndon B Johnson
Belgium,1966,0,Democratic,Lyndon B Johnson
Sweden,1966,0,Democratic,Lyndon B Johnson
Costa Rica,1966,0,Democratic,Lyndon B Johnson
Argentina,1966,0,Democratic,Lyndon B Johnson
Liberia,1966,0,Democratic,Lyndon B Johnson
Greece,1966,1,Democratic,Lyndon B Johnson
Poland,1966,2,Democratic,Lyndon B Johnson
Bolivia,1966,0,Democratic,Lyndon B Johnson
Honduras,1966,0,Democratic,Lyndon B Johnson
India,1966,0,Democratic,Lyndon B Johnson
Geneva,1966,0,Democratic,Lyndon B Johnson
Ecuador,1966,0,Democratic,Lyndon B Johnson
Pakistan,1966,0,Democratic,Lyndon B Johnson
The West Indies,1966,0,Democratic,Lyndon B Johnson
Libya,1966,0,Democratic,Lyndon B Johnson
Norway,1966,0,Democratic,Lyndon B Johnson
Prussia,1966,0,Democratic,Lyndon B Johnson
Australia,1966,0,Democratic,Lyndon B Johnson
Ukraine,1966,0,Democratic,Lyndon B Johnson
Hungary,1966,0,Democratic,Lyndon B Johnson
Lebanon,1966,0,Democratic,Lyndon B Johnson
North Korea,1966,0,Democratic,Lyndon B Johnson
Guatemala,1966,0,Democratic,Lyndon B Johnson
Haiti,1966,0,Democratic,Lyndon B Johnson
Switzerland,1966,0,Democratic,Lyndon B Johnson
Syria,1966,0,Democratic,Lyndon B Johnson
Morocco,1966,0,Democratic,Lyndon B Johnson
The Dominican Republic,1966,0,Democratic,Lyndon B Johnson
New Zealand,1966,0,Democratic,Lyndon B Johnson
Palestine,1966,0,Democratic,Lyndon B Johnson
Bulgaria,1966,0,Democratic,Lyndon B Johnson
Ireland,1966,0,Democratic,Lyndon B Johnson
Bosnia,1966,0,Democratic,Lyndon B Johnson
Armenia,1966,0,Democratic,Lyndon B Johnson
El Salvador,1966,0,Democratic,Lyndon B Johnson
Indonesia,1966,0,Democratic,Lyndon B Johnson
Kosovo,1966,0,Democratic,Lyndon B Johnson
Laos,1966,0,Democratic,Lyndon B Johnson
Nigeria,1966,0,Democratic,Lyndon B Johnson
Yemen,1966,0,Democratic,Lyndon B Johnson
Czechoslovakia,1966,0,Democratic,Lyndon B Johnson
Northern Ireland,1966,0,Democratic,Lyndon B Johnson
Somalia,1966,0,Democratic,Lyndon B Johnson
Uruguay,1966,0,Democratic,Lyndon B Johnson
Cambodia,1966,0,Democratic,Lyndon B Johnson
Saudi Arabia,1966,0,Democratic,Lyndon B Johnson
South Africa,1966,0,Democratic,Lyndon B Johnson
Yugoslavia,1966,0,Democratic,Lyndon B Johnson
Finland,1966,0,Democratic,Lyndon B Johnson
Thailand,1966,0,Democratic,Lyndon B Johnson
Jordan,1966,0,Democratic,Lyndon B Johnson
Kuwait,1966,0,Democratic,Lyndon B Johnson
Lithuania,1966,0,Democratic,Lyndon B Johnson
Sudan,1966,0,Democratic,Lyndon B Johnson
Taiwan,1966,0,Democratic,Lyndon B Johnson
United States of America,1967,11,Democratic,Lyndon B Johnson
Mexico,1967,0,Democratic,Lyndon B Johnson
Great Britain,1967,0,Democratic,Lyndon B Johnson
Spain,1967,0,Democratic,Lyndon B Johnson
France,1967,0,Democratic,Lyndon B Johnson
China,1967,1,Democratic,Lyndon B Johnson
Cuba,1967,0,Democratic,Lyndon B Johnson
Russia,1967,9,Democratic,Lyndon B Johnson
Japan,1967,0,Democratic,Lyndon B Johnson
Germany,1967,0,Democratic,Lyndon B Johnson
South Korea,1967,6,Democratic,Lyndon B Johnson
United Kingdom,1967,0,Democratic,Lyndon B Johnson
Iraq,1967,0,Democratic,Lyndon B Johnson
Philippines,1967,0,Democratic,Lyndon B Johnson
Nicaragua,1967,0,Democratic,Lyndon B Johnson
Afghanistan,1967,0,Democratic,Lyndon B Johnson
Canada,1967,0,Democratic,Lyndon B Johnson
Brazil,1967,0,Democratic,Lyndon B Johnson
Venezuela,1967,0,Democratic,Lyndon B Johnson
Iran,1967,0,Democratic,Lyndon B Johnson
Turkey,1967,0,Democratic,Lyndon B Johnson
Peru,1967,0,Democratic,Lyndon B Johnson
Vietnam,1967,16,Democratic,Lyndon B Johnson
Panama,1967,0,Democratic,Lyndon B Johnson
Italy,1967,0,Democratic,Lyndon B Johnson
Portugal,1967,0,Democratic,Lyndon B Johnson
Chile,1967,0,Democratic,Lyndon B Johnson
Austria,1967,0,Democratic,Lyndon B Johnson
Colombia,1967,0,Democratic,Lyndon B Johnson
Netherlands,1967,0,Democratic,Lyndon B Johnson
Denmark,1967,0,Democratic,Lyndon B Johnson
Israel,1967,0,Democratic,Lyndon B Johnson
Egypt,1967,0,Democratic,Lyndon B Johnson
Belgium,1967,0,Democratic,Lyndon B Johnson
Sweden,1967,0,Democratic,Lyndon B Johnson
Costa Rica,1967,0,Democratic,Lyndon B Johnson
Argentina,1967,0,Democratic,Lyndon B Johnson
Liberia,1967,0,Democratic,Lyndon B Johnson
Greece,1967,0,Democratic,Lyndon B Johnson
Poland,1967,1,Democratic,Lyndon B Johnson
